iteration,total_timesteps,loss,approx_kl,explained_variance,entropy_loss,learning_rate
844,6924236,0.008058459497988224,0.0039228275,0.9959998321719468,-8.175025768578053,<function linear_schedule.<locals>.func at 0x00000189473C9580>
845,6932428,0.22292135655879974,0.00323311,0.9959474541246891,-8.179159151017666,<function linear_schedule.<locals>.func at 0x00000189473C9580>
846,6940620,3.1907942295074463,0.0031143343,0.9719698261469603,-8.180951589345932,<function linear_schedule.<locals>.func at 0x00000189473C9580>
847,6948812,1184.8980712890625,0.0018041243,0.9886542102321982,-8.18184702694416,<function linear_schedule.<locals>.func at 0x00000189473C9580>
848,6957004,0.5959019660949707,0.0029774518,0.9998606887820642,-8.191054697334767,<function linear_schedule.<locals>.func at 0x00000189473C9580>
849,6965196,0.046616531908512115,0.003179652,0.9998751450766576,-8.192238755524158,<function linear_schedule.<locals>.func at 0x00000189473C9580>
850,6973388,0.007862022146582603,0.0036223037,0.9999102587826201,-8.17897438555956,<function linear_schedule.<locals>.func at 0x00000189473C9580>
851,6981580,1.2099742889404297,0.0022612438,0.9999450564646395,-8.17561732083559,<function linear_schedule.<locals>.func at 0x00000189473C9580>
852,6989772,0.7034695148468018,0.0034263618,0.9999772972696519,-8.173436591029168,<function linear_schedule.<locals>.func at 0x00000189473C9580>
853,6997964,0.3427702784538269,0.003909365,0.9999500654448639,-8.173511373996735,<function linear_schedule.<locals>.func at 0x00000189473C9580>
854,7006156,0.020863927900791168,0.0029301883,0.9999779502904858,-8.177823214232921,<function linear_schedule.<locals>.func at 0x00000189473C9580>
855,7014348,0.03480245918035507,0.0034300336,0.9999730668841948,-8.177018190920354,<function linear_schedule.<locals>.func at 0x00000189473C9580>
856,7022540,0.2945629954338074,0.0028420552,0.9999723966411693,-8.16413301229477,<function linear_schedule.<locals>.func at 0x00000189473C9580>
857,7030732,0.3928271234035492,0.0029043523,0.9999687346462451,-8.15528133660555,<function linear_schedule.<locals>.func at 0x00000189473C9580>
858,7038924,0.018433082848787308,0.003432283,0.9999862178865442,-8.161157771945,<function linear_schedule.<locals>.func at 0x00000189473C9580>
859,7047116,0.29271987080574036,0.0035726118,0.9999857328721191,-8.172423115372657,<function linear_schedule.<locals>.func at 0x00000189473C9580>
860,7055308,0.48626118898391724,0.0032068104,0.9999711879772804,-8.174019704759122,<function linear_schedule.<locals>.func at 0x00000189473C9580>
861,7063500,0.03651723265647888,0.003907014,0.9999741156370874,-8.1743875131011,<function linear_schedule.<locals>.func at 0x00000189473C9580>
862,7071692,1.1408032178878784,0.003133005,0.9999703786161263,-8.178343279659748,<function linear_schedule.<locals>.func at 0x00000189473C9580>
863,7079884,10.139890670776367,0.0018375523,0.9997108161041979,-8.180619561672211,<function linear_schedule.<locals>.func at 0x00000189473C9580>
864,7088076,0.38232624530792236,0.0034237497,0.9997853916138411,-8.177283135056495,<function linear_schedule.<locals>.func at 0x00000189473C9580>
865,7096268,0.06538685411214828,0.003978532,0.9998537079954986,-8.15845866650343,<function linear_schedule.<locals>.func at 0x00000189473C9580>
866,7104460,0.9920089840888977,0.0026810612,0.9998837247403571,-8.141221195459366,<function linear_schedule.<locals>.func at 0x00000189473C9580>
867,7112652,0.03867632895708084,0.004206632,0.9999071169440867,-8.13097079396248,<function linear_schedule.<locals>.func at 0x00000189473C9580>
868,7120844,0.08317320048809052,0.0048389076,0.9999279957410181,-8.114630217850209,<function linear_schedule.<locals>.func at 0x00000189473C9580>
869,7129036,0.025386419147253036,0.0032892725,0.9999441759900947,-8.099849650263787,<function linear_schedule.<locals>.func at 0x00000189473C9580>
870,7137228,0.6495041251182556,0.0025296498,0.9999491764101549,-8.094992181658744,<function linear_schedule.<locals>.func at 0x00000189473C9580>
